"question_id","version","module","subtype","item_format","difficulty","drift_role","prompt_template","turn_script","ground_truth","scoring_method","scoring_params","module_quota_tag","qa_status","rotation_replaceable","rotation_priority","rotation_expected_lifespan_days","provenance_rewrite_ids","provenance_source_candidate_ids","provenance_transformation_summary","notes"
"A2-013","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `repair_bucket_constraints`。
实现函数 repair_bucket_constraints(values, limit)。从左到右把 values 放入多个桶中，每个桶和不能超过 limit；若当前值放不进现有最后一个桶就新开桶。返回桶列表和最大桶和。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""repair_bucket_constraints"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""([[4, 3], [5, 2], [2]], 7)"", ""harness"": ""print(repair_bucket_constraints([4,3,5,2,2], 7))""}, {""expected"": ""([[1, 1, 1]], 3)"", ""harness"": ""print(repair_bucket_constraints([1,1,1], 5))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-013","bigcode-eval-001; bigcode-eval-002","Privateized A2/constrained_program_synthesis item derived from BigCodeBench.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-014","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `trace_award_lottery`。
实现函数 trace_award_lottery(entries)。每项为 (name, weight, active)。忽略 inactive，按 weight 从高到低选前两名；若并列则名字字典序小者优先。返回 winners 和 total_weight。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""trace_award_lottery"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""(['Lan', 'Moe'], 14)"", ""harness"": ""entries=[('Lan',5,True),('Moe',5,True),('Nia',7,False),('Oli',4,True)]\nprint(trace_award_lottery(entries))""}, {""expected"": ""(['B'], 9)"", ""harness"": ""entries=[('A',2,False),('B',9,True)]\nprint(trace_award_lottery(entries))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-014","bigcode-eval-002; bigcode-eval-003","Privateized A2/constrained_program_synthesis item derived from BigCodeBench, EvalPlus.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-015","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `merge_nested_intervals`。
实现函数 merge_nested_intervals(groups)。groups 为字典，value 是该组的若干闭区间。每组先内部合并重叠区间，再返回按键排序后的 {group: merged}。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""merge_nested_intervals"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""{'a': [(7, 8), (10, 11)], 'x': [(1, 5)]}"", ""harness"": ""groups={'x':[(1,3),(2,5)],'a':[(7,8),(10,11)]}\nprint(merge_nested_intervals(groups))""}, {""expected"": ""{'z': [(4, 6)]}"", ""harness"": ""groups={'z':[(4,4),(4,6)]}\nprint(merge_nested_intervals(groups))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-015","bigcode-eval-003; bigcode-eval-004","Privateized A2/constrained_program_synthesis item derived from EvalPlus, HumanEval+.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-016","QB-v1.2","A2","long_code_comprehension","single_turn","hard","capability","阅读下面这段较长的 Python 程序，并只输出它的最终标准输出，不要解释。
```python
from collections import deque

SEED_VALUES = [11, 8, 15, 10, 17, 6]
BIAS = 2
WINDOW = 3
NAMES = ['amber', 'cedar', 'delta', 'ember', 'fable', 'glint']


def normalize(values):
    normalized = []
    for index, value in enumerate(values):
        scale = 2 if index % 2 == 0 else 1
        normalized.append(value * scale - BIAS)
    return normalized


def build_windows(values):
    history = deque(maxlen=WINDOW)
    windows = []
    for index, value in enumerate(values):
        history.append(value)
        if len(history) == WINDOW:
            windows.append(sum(history) + index - WINDOW + 1)
    return windows


def annotate(scores):
    labeled = []
    for index, score in enumerate(scores):
        label = NAMES[index]
        if score % 3 == 0:
            label = label.upper()
        labeled.append((label, score))
    return labeled


def checksum(pairs):
    total = 0
    for index, (_, score) in enumerate(pairs, start=1):
        total += index * score
    return total


def render_pairs(pairs):
    parts = []
    for label, score in pairs:
        parts.append(f""{label}:{score}"")
    return ""|"".join(parts)


def select_winners(pairs):
    best = max(score for _, score in pairs)
    winners = []
    for label, score in pairs:
        if score == best:
            winners.append(label)
    return winners


def enrich(values):
    normalized = normalize(values)
    windows = build_windows(normalized)
    pairs = annotate(windows)
    return {
        ""normalized"": normalized,
        ""windows"": windows,
        ""pairs"": pairs,
        ""checksum"": checksum(pairs),
        ""winners"": select_winners(pairs),
        ""pairs_rendered"": render_pairs(pairs),
    }


payload = enrich(SEED_VALUES)
print(payload[""checksum""])
print("","".join(payload[""winners""]))
print(payload[""pairs_rendered""])

```","","538
delta
AMBER:54|cedar:43|delta:70|ember:47","exact_match","{""match_mode"": ""stdout"", ""response_max_tokens"": 512}","long_code_comprehension","ready","True","1","90","rw-a2-016","bigcode-eval-004; bigcode-eval-005","Privateized A2/long_code_comprehension item derived from HumanEval+, SWE-bench Lite.","QB-v1.1 long code comprehension item inspired by BigCodeBench / SWE-bench Lite code reading style."
"A2-017","QB-v1.2","A2","long_code_comprehension","single_turn","hard","capability","阅读下面这段较长的 Python 程序，并只输出它的最终标准输出，不要解释。
```python
from collections import deque

SEED_VALUES = [12, 9, 16, 11, 18, 7]
BIAS = 3
WINDOW = 4
NAMES = ['amber', 'cedar', 'delta', 'ember', 'fable', 'glint']


def normalize(values):
    normalized = []
    for index, value in enumerate(values):
        scale = 2 if index % 2 == 0 else 1
        normalized.append(value * scale - BIAS)
    return normalized


def build_windows(values):
    history = deque(maxlen=WINDOW)
    windows = []
    for index, value in enumerate(values):
        history.append(value)
        if len(history) == WINDOW:
            windows.append(sum(history) + index - WINDOW + 1)
    return windows


def annotate(scores):
    labeled = []
    for index, score in enumerate(scores):
        label = NAMES[index]
        if score % 3 == 0:
            label = label.upper()
        labeled.append((label, score))
    return labeled


def checksum(pairs):
    total = 0
    for index, (_, score) in enumerate(pairs, start=1):
        total += index * score
    return total


def render_pairs(pairs):
    parts = []
    for label, score in pairs:
        parts.append(f""{label}:{score}"")
    return ""|"".join(parts)


def select_winners(pairs):
    best = max(score for _, score in pairs)
    winners = []
    for label, score in pairs:
        if score == best:
            winners.append(label)
    return winners


def enrich(values):
    normalized = normalize(values)
    windows = build_windows(normalized)
    pairs = annotate(windows)
    return {
        ""normalized"": normalized,
        ""windows"": windows,
        ""pairs"": pairs,
        ""checksum"": checksum(pairs),
        ""winners"": select_winners(pairs),
        ""pairs_rendered"": render_pairs(pairs),
    }


payload = enrich(SEED_VALUES)
print(payload[""checksum""])
print("","".join(payload[""winners""]))
print(payload[""pairs_rendered""])

```","","446
cedar
amber:64|cedar:77|delta:76","exact_match","{""match_mode"": ""stdout"", ""response_max_tokens"": 512}","long_code_comprehension","ready","True","1","90","rw-a2-017","bigcode-eval-005; bigcode-eval-006","Privateized A2/long_code_comprehension item derived from SWE-bench Lite.","QB-v1.1 long code comprehension item inspired by BigCodeBench / SWE-bench Lite code reading style."
"A2-018","QB-v1.2","A2","long_code_comprehension","single_turn","hard","capability","阅读下面这段较长的 Python 程序，并只输出它的最终标准输出，不要解释。
```python
from collections import deque

SEED_VALUES = [13, 10, 17, 12, 19, 8]
BIAS = 4
WINDOW = 3
NAMES = ['amber', 'cedar', 'delta', 'ember', 'fable', 'glint']


def normalize(values):
    normalized = []
    for index, value in enumerate(values):
        scale = 2 if index % 2 == 0 else 1
        normalized.append(value * scale - BIAS)
    return normalized


def build_windows(values):
    history = deque(maxlen=WINDOW)
    windows = []
    for index, value in enumerate(values):
        history.append(value)
        if len(history) == WINDOW:
            windows.append(sum(history) + index - WINDOW + 1)
    return windows


def annotate(scores):
    labeled = []
    for index, score in enumerate(scores):
        label = NAMES[index]
        if score % 3 == 0:
            label = label.upper()
        labeled.append((label, score))
    return labeled


def checksum(pairs):
    total = 0
    for index, (_, score) in enumerate(pairs, start=1):
        total += index * score
    return total


def render_pairs(pairs):
    parts = []
    for label, score in pairs:
        parts.append(f""{label}:{score}"")
    return ""|"".join(parts)


def select_winners(pairs):
    best = max(score for _, score in pairs)
    winners = []
    for label, score in pairs:
        if score == best:
            winners.append(label)
    return winners


def enrich(values):
    normalized = normalize(values)
    windows = build_windows(normalized)
    pairs = annotate(windows)
    return {
        ""normalized"": normalized,
        ""windows"": windows,
        ""pairs"": pairs,
        ""checksum"": checksum(pairs),
        ""winners"": select_winners(pairs),
        ""pairs_rendered"": render_pairs(pairs),
    }


payload = enrich(SEED_VALUES)
print(payload[""checksum""])
print("","".join(payload[""winners""]))
print(payload[""pairs_rendered""])

```","","566
delta
amber:58|CEDAR:45|delta:74|ember:49","exact_match","{""match_mode"": ""stdout"", ""response_max_tokens"": 512}","long_code_comprehension","ready","True","1","90","rw-a2-018","bigcode-eval-006; bigcode-eval-007","Privateized A2/long_code_comprehension item derived from BigCodeBench, SWE-bench Lite.","QB-v1.1 long code comprehension item inspired by BigCodeBench / SWE-bench Lite code reading style."
"A2-019","QB-v1.2","A2","long_code_comprehension","single_turn","hard","capability","阅读下面这段较长的 Python 程序，并只输出它的最终标准输出，不要解释。
```python
from collections import deque

SEED_VALUES = [14, 11, 18, 13, 20, 9]
BIAS = 5
WINDOW = 4
NAMES = ['amber', 'cedar', 'delta', 'ember', 'fable', 'glint']


def normalize(values):
    normalized = []
    for index, value in enumerate(values):
        scale = 2 if index % 2 == 0 else 1
        normalized.append(value * scale - BIAS)
    return normalized


def build_windows(values):
    history = deque(maxlen=WINDOW)
    windows = []
    for index, value in enumerate(values):
        history.append(value)
        if len(history) == WINDOW:
            windows.append(sum(history) + index - WINDOW + 1)
    return windows


def annotate(scores):
    labeled = []
    for index, score in enumerate(scores):
        label = NAMES[index]
        if score % 3 == 0:
            label = label.upper()
        labeled.append((label, score))
    return labeled


def checksum(pairs):
    total = 0
    for index, (_, score) in enumerate(pairs, start=1):
        total += index * score
    return total


def render_pairs(pairs):
    parts = []
    for label, score in pairs:
        parts.append(f""{label}:{score}"")
    return ""|"".join(parts)


def select_winners(pairs):
    best = max(score for _, score in pairs)
    winners = []
    for label, score in pairs:
        if score == best:
            winners.append(label)
    return winners


def enrich(values):
    normalized = normalize(values)
    windows = build_windows(normalized)
    pairs = annotate(windows)
    return {
        ""normalized"": normalized,
        ""windows"": windows,
        ""pairs"": pairs,
        ""checksum"": checksum(pairs),
        ""winners"": select_winners(pairs),
        ""pairs_rendered"": render_pairs(pairs),
    }


payload = enrich(SEED_VALUES)
print(payload[""checksum""])
print("","".join(payload[""winners""]))
print(payload[""pairs_rendered""])

```","","470
CEDAR
amber:68|CEDAR:81|delta:80","exact_match","{""match_mode"": ""stdout"", ""response_max_tokens"": 512}","long_code_comprehension","ready","True","1","90","rw-a2-019","bigcode-eval-007; bigcode-eval-008","Privateized A2/long_code_comprehension item derived from BigCodeBench, EvalPlus.","QB-v1.1 long code comprehension item inspired by BigCodeBench / SWE-bench Lite code reading style."
"A2-020","QB-v1.2","A2","long_code_comprehension","single_turn","hard","capability","阅读下面这段较长的 Python 程序，并只输出它的最终标准输出，不要解释。
```python
from collections import deque

SEED_VALUES = [15, 12, 19, 14, 21, 10]
BIAS = 2
WINDOW = 3
NAMES = ['amber', 'cedar', 'delta', 'ember', 'fable', 'glint']


def normalize(values):
    normalized = []
    for index, value in enumerate(values):
        scale = 2 if index % 2 == 0 else 1
        normalized.append(value * scale - BIAS)
    return normalized


def build_windows(values):
    history = deque(maxlen=WINDOW)
    windows = []
    for index, value in enumerate(values):
        history.append(value)
        if len(history) == WINDOW:
            windows.append(sum(history) + index - WINDOW + 1)
    return windows


def annotate(scores):
    labeled = []
    for index, score in enumerate(scores):
        label = NAMES[index]
        if score % 3 == 0:
            label = label.upper()
        labeled.append((label, score))
    return labeled


def checksum(pairs):
    total = 0
    for index, (_, score) in enumerate(pairs, start=1):
        total += index * score
    return total


def render_pairs(pairs):
    parts = []
    for label, score in pairs:
        parts.append(f""{label}:{score}"")
    return ""|"".join(parts)


def select_winners(pairs):
    best = max(score for _, score in pairs)
    winners = []
    for label, score in pairs:
        if score == best:
            winners.append(label)
    return winners


def enrich(values):
    normalized = normalize(values)
    windows = build_windows(normalized)
    pairs = annotate(windows)
    return {
        ""normalized"": normalized,
        ""windows"": windows,
        ""pairs"": pairs,
        ""checksum"": checksum(pairs),
        ""winners"": select_winners(pairs),
        ""pairs_rendered"": render_pairs(pairs),
    }


payload = enrich(SEED_VALUES)
print(payload[""checksum""])
print("","".join(payload[""winners""]))
print(payload[""pairs_rendered""])

```","","714
DELTA
amber:74|cedar:59|DELTA:90|EMBER:63","exact_match","{""match_mode"": ""stdout"", ""response_max_tokens"": 512}","long_code_comprehension","ready","True","1","90","rw-a2-020","bigcode-eval-008; bigcode-eval-009","Privateized A2/long_code_comprehension item derived from BigCodeBench, EvalPlus.","QB-v1.1 long code comprehension item inspired by BigCodeBench / SWE-bench Lite code reading style."
"A2-021","QB-v1.2","A2","long_code_comprehension","single_turn","hard","capability","阅读下面这段较长的 Python 程序，并只输出它的最终标准输出，不要解释。
```python
from collections import deque

SEED_VALUES = [16, 13, 20, 15, 22, 11]
BIAS = 3
WINDOW = 4
NAMES = ['amber', 'cedar', 'delta', 'ember', 'fable', 'glint']


def normalize(values):
    normalized = []
    for index, value in enumerate(values):
        scale = 2 if index % 2 == 0 else 1
        normalized.append(value * scale - BIAS)
    return normalized


def build_windows(values):
    history = deque(maxlen=WINDOW)
    windows = []
    for index, value in enumerate(values):
        history.append(value)
        if len(history) == WINDOW:
            windows.append(sum(history) + index - WINDOW + 1)
    return windows


def annotate(scores):
    labeled = []
    for index, score in enumerate(scores):
        label = NAMES[index]
        if score % 3 == 0:
            label = label.upper()
        labeled.append((label, score))
    return labeled


def checksum(pairs):
    total = 0
    for index, (_, score) in enumerate(pairs, start=1):
        total += index * score
    return total


def render_pairs(pairs):
    parts = []
    for label, score in pairs:
        parts.append(f""{label}:{score}"")
    return ""|"".join(parts)


def select_winners(pairs):
    best = max(score for _, score in pairs)
    winners = []
    for label, score in pairs:
        if score == best:
            winners.append(label)
    return winners


def enrich(values):
    normalized = normalize(values)
    windows = build_windows(normalized)
    pairs = annotate(windows)
    return {
        ""normalized"": normalized,
        ""windows"": windows,
        ""pairs"": pairs,
        ""checksum"": checksum(pairs),
        ""winners"": select_winners(pairs),
        ""pairs_rendered"": render_pairs(pairs),
    }


payload = enrich(SEED_VALUES)
print(payload[""checksum""])
print("","".join(payload[""winners""]))
print(payload[""pairs_rendered""])

```","","590
cedar
amber:88|cedar:101|delta:100","exact_match","{""match_mode"": ""stdout"", ""response_max_tokens"": 512}","long_code_comprehension","ready","True","1","90","rw-a2-021","bigcode-eval-009; bigcode-eval-010","Privateized A2/long_code_comprehension item derived from BigCodeBench, SWE-bench Lite.","QB-v1.1 long code comprehension item inspired by BigCodeBench / SWE-bench Lite code reading style."
"A2-022","QB-v1.2","A2","long_code_comprehension","single_turn","hard","capability","阅读下面这段较长的 Python 程序，并只输出它的最终标准输出，不要解释。
```python
from collections import deque

SEED_VALUES = [17, 14, 21, 16, 23, 12]
BIAS = 4
WINDOW = 3
NAMES = ['amber', 'cedar', 'delta', 'ember', 'fable', 'glint']


def normalize(values):
    normalized = []
    for index, value in enumerate(values):
        scale = 2 if index % 2 == 0 else 1
        normalized.append(value * scale - BIAS)
    return normalized


def build_windows(values):
    history = deque(maxlen=WINDOW)
    windows = []
    for index, value in enumerate(values):
        history.append(value)
        if len(history) == WINDOW:
            windows.append(sum(history) + index - WINDOW + 1)
    return windows


def annotate(scores):
    labeled = []
    for index, score in enumerate(scores):
        label = NAMES[index]
        if score % 3 == 0:
            label = label.upper()
        labeled.append((label, score))
    return labeled


def checksum(pairs):
    total = 0
    for index, (_, score) in enumerate(pairs, start=1):
        total += index * score
    return total


def render_pairs(pairs):
    parts = []
    for label, score in pairs:
        parts.append(f""{label}:{score}"")
    return ""|"".join(parts)


def select_winners(pairs):
    best = max(score for _, score in pairs)
    winners = []
    for label, score in pairs:
        if score == best:
            winners.append(label)
    return winners


def enrich(values):
    normalized = normalize(values)
    windows = build_windows(normalized)
    pairs = annotate(windows)
    return {
        ""normalized"": normalized,
        ""windows"": windows,
        ""pairs"": pairs,
        ""checksum"": checksum(pairs),
        ""winners"": select_winners(pairs),
        ""pairs_rendered"": render_pairs(pairs),
    }


payload = enrich(SEED_VALUES)
print(payload[""checksum""])
print("","".join(payload[""winners""]))
print(payload[""pairs_rendered""])

```","","742
delta
AMBER:78|cedar:61|delta:94|ember:65","exact_match","{""match_mode"": ""stdout"", ""response_max_tokens"": 512}","long_code_comprehension","ready","True","1","90","rw-a2-022","bigcode-eval-010; bigcode-eval-011","Privateized A2/long_code_comprehension item derived from HumanEval+, SWE-bench Lite.","QB-v1.1 long code comprehension item inspired by BigCodeBench / SWE-bench Lite code reading style."
"A2-023","QB-v1.2","A2","long_code_comprehension","single_turn","hard","capability","阅读下面这段较长的 Python 程序，并只输出它的最终标准输出，不要解释。
```python
from collections import deque

SEED_VALUES = [18, 15, 22, 17, 24, 13]
BIAS = 5
WINDOW = 4
NAMES = ['amber', 'cedar', 'delta', 'ember', 'fable', 'glint']


def normalize(values):
    normalized = []
    for index, value in enumerate(values):
        scale = 2 if index % 2 == 0 else 1
        normalized.append(value * scale - BIAS)
    return normalized


def build_windows(values):
    history = deque(maxlen=WINDOW)
    windows = []
    for index, value in enumerate(values):
        history.append(value)
        if len(history) == WINDOW:
            windows.append(sum(history) + index - WINDOW + 1)
    return windows


def annotate(scores):
    labeled = []
    for index, score in enumerate(scores):
        label = NAMES[index]
        if score % 3 == 0:
            label = label.upper()
        labeled.append((label, score))
    return labeled


def checksum(pairs):
    total = 0
    for index, (_, score) in enumerate(pairs, start=1):
        total += index * score
    return total


def render_pairs(pairs):
    parts = []
    for label, score in pairs:
        parts.append(f""{label}:{score}"")
    return ""|"".join(parts)


def select_winners(pairs):
    best = max(score for _, score in pairs)
    winners = []
    for label, score in pairs:
        if score == best:
            winners.append(label)
    return winners


def enrich(values):
    normalized = normalize(values)
    windows = build_windows(normalized)
    pairs = annotate(windows)
    return {
        ""normalized"": normalized,
        ""windows"": windows,
        ""pairs"": pairs,
        ""checksum"": checksum(pairs),
        ""winners"": select_winners(pairs),
        ""pairs_rendered"": render_pairs(pairs),
    }


payload = enrich(SEED_VALUES)
print(payload[""checksum""])
print("","".join(payload[""winners""]))
print(payload[""pairs_rendered""])

```","","614
CEDAR
amber:92|CEDAR:105|delta:104","exact_match","{""match_mode"": ""stdout"", ""response_max_tokens"": 512}","long_code_comprehension","ready","True","1","90","rw-a2-023","bigcode-eval-011; bigcode-eval-012","Privateized A2/long_code_comprehension item derived from BigCodeBench, HumanEval+.","QB-v1.1 long code comprehension item inspired by BigCodeBench / SWE-bench Lite code reading style."
"A2-024","QB-v1.2","A2","long_code_comprehension","single_turn","hard","capability","阅读下面这段较长的 Python 程序，并只输出它的最终标准输出，不要解释。
```python
from collections import deque

SEED_VALUES = [19, 16, 23, 18, 25, 14]
BIAS = 2
WINDOW = 3
NAMES = ['amber', 'cedar', 'delta', 'ember', 'fable', 'glint']


def normalize(values):
    normalized = []
    for index, value in enumerate(values):
        scale = 2 if index % 2 == 0 else 1
        normalized.append(value * scale - BIAS)
    return normalized


def build_windows(values):
    history = deque(maxlen=WINDOW)
    windows = []
    for index, value in enumerate(values):
        history.append(value)
        if len(history) == WINDOW:
            windows.append(sum(history) + index - WINDOW + 1)
    return windows


def annotate(scores):
    labeled = []
    for index, score in enumerate(scores):
        label = NAMES[index]
        if score % 3 == 0:
            label = label.upper()
        labeled.append((label, score))
    return labeled


def checksum(pairs):
    total = 0
    for index, (_, score) in enumerate(pairs, start=1):
        total += index * score
    return total


def render_pairs(pairs):
    parts = []
    for label, score in pairs:
        parts.append(f""{label}:{score}"")
    return ""|"".join(parts)


def select_winners(pairs):
    best = max(score for _, score in pairs)
    winners = []
    for label, score in pairs:
        if score == best:
            winners.append(label)
    return winners


def enrich(values):
    normalized = normalize(values)
    windows = build_windows(normalized)
    pairs = annotate(windows)
    return {
        ""normalized"": normalized,
        ""windows"": windows,
        ""pairs"": pairs,
        ""checksum"": checksum(pairs),
        ""winners"": select_winners(pairs),
        ""pairs_rendered"": render_pairs(pairs),
    }


payload = enrich(SEED_VALUES)
print(payload[""checksum""])
print("","".join(payload[""winners""]))
print(payload[""pairs_rendered""])

```","","890
delta
amber:94|CEDAR:75|delta:110|ember:79","exact_match","{""match_mode"": ""stdout"", ""response_max_tokens"": 512}","long_code_comprehension","ready","True","1","90","rw-a2-024","bigcode-eval-012; lcb-testgen-2727-0","Privateized A2/long_code_comprehension item derived from BigCodeBench, LiveCodeBench.","QB-v1.1 long code comprehension item inspired by BigCodeBench / SWE-bench Lite code reading style."
"A2-025","QB-v1.2","A2","long_code_comprehension","single_turn","hard","capability","阅读下面这段较长的 Python 程序，并只输出它的最终标准输出，不要解释。
```python
from collections import deque

SEED_VALUES = [20, 17, 24, 19, 26, 15]
BIAS = 3
WINDOW = 4
NAMES = ['amber', 'cedar', 'delta', 'ember', 'fable', 'glint']


def normalize(values):
    normalized = []
    for index, value in enumerate(values):
        scale = 2 if index % 2 == 0 else 1
        normalized.append(value * scale - BIAS)
    return normalized


def build_windows(values):
    history = deque(maxlen=WINDOW)
    windows = []
    for index, value in enumerate(values):
        history.append(value)
        if len(history) == WINDOW:
            windows.append(sum(history) + index - WINDOW + 1)
    return windows


def annotate(scores):
    labeled = []
    for index, score in enumerate(scores):
        label = NAMES[index]
        if score % 3 == 0:
            label = label.upper()
        labeled.append((label, score))
    return labeled


def checksum(pairs):
    total = 0
    for index, (_, score) in enumerate(pairs, start=1):
        total += index * score
    return total


def render_pairs(pairs):
    parts = []
    for label, score in pairs:
        parts.append(f""{label}:{score}"")
    return ""|"".join(parts)


def select_winners(pairs):
    best = max(score for _, score in pairs)
    winners = []
    for label, score in pairs:
        if score == best:
            winners.append(label)
    return winners


def enrich(values):
    normalized = normalize(values)
    windows = build_windows(normalized)
    pairs = annotate(windows)
    return {
        ""normalized"": normalized,
        ""windows"": windows,
        ""pairs"": pairs,
        ""checksum"": checksum(pairs),
        ""winners"": select_winners(pairs),
        ""pairs_rendered"": render_pairs(pairs),
    }


payload = enrich(SEED_VALUES)
print(payload[""checksum""])
print("","".join(payload[""winners""]))
print(payload[""pairs_rendered""])

```","","734
cedar
amber:112|cedar:125|delta:124","exact_match","{""match_mode"": ""stdout"", ""response_max_tokens"": 512}","long_code_comprehension","ready","True","1","90","rw-a2-025","lcb-testgen-2727-0; lcb-testgen-2727-1","Privateized A2/long_code_comprehension item derived from LiveCodeBench.","QB-v1.1 long code comprehension item inspired by BigCodeBench / SWE-bench Lite code reading style."
"A2-026","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `parse_shift_log`。
实现函数 parse_shift_log(lines)。每行形如 `name|in`、`name|out` 或 `name|task:count`。只有在 in 之后的 task 才计数；out 后忽略后续 task 直到再次 in。返回按姓名排序的任务总数字典。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""parse_shift_log"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""{'A': 3, 'B': 2}"", ""harness"": ""lines=['A|in','A|task:3','A|out','A|task:9','B|in','B|task:2']\nprint(parse_shift_log(lines))""}, {""expected"": ""{'M': 5}"", ""harness"": ""lines=['M|task:1','M|in','M|task:4','M|task:1']\nprint(parse_shift_log(lines))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-026","lcb-testgen-2727-1; lcb-testgen-2728-0","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-027","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `fill_character_matrix`。
实现函数 fill_character_matrix(size, commands)。size 为 n。commands 包含 ROW:r:token、COL:c:token、DIAG:token。后来的命令覆盖先前字符。返回最终矩阵字符串列表。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""fill_character_matrix"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""['koo', 'xkx', 'o.k']"", ""harness"": ""print(fill_character_matrix(3,['ROW:1:x','COL:0:o','DIAG:k']))""}, {""expected"": ""['.z', '.z']"", ""harness"": ""print(fill_character_matrix(2,['COL:1:z']))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-027","lcb-testgen-2728-0; lcb-testgen-2728-1","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-028","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `reconcile_pipeline_log`。
实现函数 reconcile_pipeline_log(rows)。每行 `job,status,ts`。对每个 job 保留时间戳最大的状态，然后返回按 status 聚合后的 job 数量字典。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""reconcile_pipeline_log"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""{'fail': 1, 'ok': 1}"", ""harness"": ""rows=['j1,ok,1','j1,fail,3','j2,ok,2']\nprint(reconcile_pipeline_log(rows))""}, {""expected"": ""{'hold': 1, 'ok': 1}"", ""harness"": ""rows=['a,hold,5','a,ok,6','b,hold,7']\nprint(reconcile_pipeline_log(rows))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-028","lcb-testgen-2728-1; lcb-testgen-2730-0","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-029","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `simulate_train_sales`。
实现函数 simulate_train_sales(capacity, ops)。ops 为 `book:name:count` / `refund:name:count`。book 只有余票足够才成功；refund 不会退成负数。返回各人持票数和余票。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""simulate_train_sales"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""({'A': 1, 'B': 3}, 1)"", ""harness"": ""print(simulate_train_sales(5,['book:A:2','book:B:3','refund:A:1','book:C:1']))""}, {""expected"": ""({'X': 1}, 1)"", ""harness"": ""print(simulate_train_sales(2,['book:X:3','book:X:1']))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-029","lcb-testgen-2730-0; lcb-testgen-2730-1","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
"A2-030","QB-v1.2","A2","stateful_data_processing","single_turn","hard","capability","请实现 Python 函数 `count_text_channels`。
实现函数 count_text_channels(text)。逐字符扫描英文文本。字母、数字、空格、标点分别计数，并返回出现次数最多的字母（忽略大小写，若并列取字母序最小）。
只输出完整函数代码，不要解释。","","","exec","{""function_name"": ""count_text_channels"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""{'letters': 3, 'digits': 2, 'spaces': 1, 'punct': 2, 'top_letter': 'a'}"", ""harness"": ""print(count_text_channels('Aa-b 11?'))""}, {""expected"": ""{'letters': 3, 'digits': 0, 'spaces': 0, 'punct': 2, 'top_letter': 'y'}"", ""harness"": ""print(count_text_channels('xyY!!'))""}]}","stateful_data_processing","ready","True","1","90","rw-a2-030","lcb-testgen-2730-1; lcb-testgen-2754-0","Privateized A2/stateful_data_processing item derived from LiveCodeBench.","QB-v1.1 A2 stateful processing item inspired by LiveCodeBench / APPS style data-flow tasks."
