"question_id","version","module","subtype","item_format","difficulty","drift_role","prompt_template","turn_script","ground_truth","scoring_method","scoring_params","module_quota_tag","qa_status","rotation_replaceable","rotation_priority","rotation_expected_lifespan_days","provenance_rewrite_ids","provenance_source_candidate_ids","provenance_transformation_summary","notes"
"A1-011","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","某仓储中心上午处理了 18 托盘货物，每托盘有 5 个箱子；下午又临时补发了 3 批急单，每批 6 箱。搬运机器人在中途还做过一次自检，这条信息与计算无关。请先写出推理步骤，最后一行严格写成 `答案：[数字]`。","","108","numeric_em","{""answer_format"": ""答案：[数字]""}","rate_counting","ready","True","1","90","rw-a1-011","gsm8k-train-00010","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-012","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","一家文创店给企业客户批量采购笔记本，单价 39 元，共 5 本；每本可减 8 元。店员另外提到当天背景音乐换过三次，这与计算无关。请先列出推理步骤，最后一行输出 `答案：[数字]`。","","155","numeric_em","{""answer_format"": ""答案：[数字]""}","profit_discount","ready","True","1","90","rw-a1-012","gsm8k-train-00011","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-013","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一条步道第一段长 27 米，第二段比第一段多 3 米，这两段路线一共要重复走 4 次。天气预报说傍晚有风，这与结果无关。请先写详细推理，最后一行写 `答案：[数字]`。","","120","numeric_em","{""answer_format"": ""答案：[数字]""}","distance_repeat","ready","True","1","90","rw-a1-013","gsm8k-train-00012","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-014","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","会场原本按 7 行、每行 10 个座位排布，后因摄像机机位占用了 6 个座位。主持人更换了开场词，这与计算无关。请写出推理步骤，并在最后一行输出 `答案：[数字]`。","","64","numeric_em","{""answer_format"": ""答案：[数字]""}","grid_subtract","ready","True","1","90","rw-a1-014","gsm8k-train-00013","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-015","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一家订阅服务连续 6 周新增用户数构成等差数列，第一周新增 34 人，每周比前一周多 5 人。客服部门同时更换了工单标签，但这与计算无关。请先推理，最后一行写 `答案：[数字]`。","","279","numeric_em","{""answer_format"": ""答案：[数字]""}","sequence_sum","ready","True","1","90","rw-a1-015","gsm8k-train-00014","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-016","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","某仓储中心上午处理了 23 托盘货物，每托盘有 6 个箱子；下午又临时补发了 2 批急单，每批 6 箱。搬运机器人在中途还做过一次自检，这条信息与计算无关。请先写出推理步骤，最后一行严格写成 `答案：[数字]`。","","150","numeric_em","{""answer_format"": ""答案：[数字]""}","rate_counting","ready","True","1","90","rw-a1-016","gsm8k-train-00015","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-017","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","一家文创店给企业客户批量采购笔记本，单价 44 元，共 5 本；每本可减 5 元。店员另外提到当天背景音乐换过三次，这与计算无关。请先列出推理步骤，最后一行输出 `答案：[数字]`。","","195","numeric_em","{""answer_format"": ""答案：[数字]""}","profit_discount","ready","True","1","90","rw-a1-017","gsm8k-train-00016","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-018","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一条步道第一段长 32 米，第二段比第一段多 4 米，这两段路线一共要重复走 4 次。天气预报说傍晚有风，这与结果无关。请先写详细推理，最后一行写 `答案：[数字]`。","","144","numeric_em","{""answer_format"": ""答案：[数字]""}","distance_repeat","ready","True","1","90","rw-a1-018","gsm8k-train-00017","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-019","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","会场原本按 6 行、每行 10 个座位排布，后因摄像机机位占用了 7 个座位。主持人更换了开场词，这与计算无关。请写出推理步骤，并在最后一行输出 `答案：[数字]`。","","53","numeric_em","{""answer_format"": ""答案：[数字]""}","grid_subtract","ready","True","1","90","rw-a1-019","gsm8k-train-00018","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-020","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一家订阅服务连续 5 周新增用户数构成等差数列，第一周新增 39 人，每周比前一周多 6 人。客服部门同时更换了工单标签，但这与计算无关。请先推理，最后一行写 `答案：[数字]`。","","255","numeric_em","{""answer_format"": ""答案：[数字]""}","sequence_sum","ready","True","1","90","rw-a1-020","gsm8k-train-00019","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-021","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","某仓储中心上午处理了 28 托盘货物，每托盘有 3 个箱子；下午又临时补发了 4 批急单，每批 6 箱。搬运机器人在中途还做过一次自检，这条信息与计算无关。请先写出推理步骤，最后一行严格写成 `答案：[数字]`。","","108","numeric_em","{""answer_format"": ""答案：[数字]""}","rate_counting","ready","True","1","90","rw-a1-021","gsm8k-train-00020","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-022","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","一家文创店给企业客户批量采购笔记本，单价 49 元，共 5 本；每本可减 6 元。店员另外提到当天背景音乐换过三次，这与计算无关。请先列出推理步骤，最后一行输出 `答案：[数字]`。","","215","numeric_em","{""answer_format"": ""答案：[数字]""}","profit_discount","ready","True","1","90","rw-a1-022","gsm8k-train-00021","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-023","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一条步道第一段长 37 米，第二段比第一段多 5 米，这两段路线一共要重复走 4 次。天气预报说傍晚有风，这与结果无关。请先写详细推理，最后一行写 `答案：[数字]`。","","168","numeric_em","{""answer_format"": ""答案：[数字]""}","distance_repeat","ready","True","1","90","rw-a1-023","gsm8k-train-00022","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-024","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","会场原本按 11 行、每行 10 个座位排布，后因摄像机机位占用了 8 个座位。主持人更换了开场词，这与计算无关。请写出推理步骤，并在最后一行输出 `答案：[数字]`。","","102","numeric_em","{""answer_format"": ""答案：[数字]""}","grid_subtract","ready","True","1","90","rw-a1-024","gsm8k-train-00023","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-025","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一家订阅服务连续 4 周新增用户数构成等差数列，第一周新增 44 人，每周比前一周多 3 人。客服部门同时更换了工单标签，但这与计算无关。请先推理，最后一行写 `答案：[数字]`。","","194","numeric_em","{""answer_format"": ""答案：[数字]""}","sequence_sum","ready","True","1","90","rw-a1-025","gsm8k-train-00024","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-026","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","某仓储中心上午处理了 33 托盘货物，每托盘有 4 个箱子；下午又临时补发了 3 批急单，每批 6 箱。搬运机器人在中途还做过一次自检，这条信息与计算无关。请先写出推理步骤，最后一行严格写成 `答案：[数字]`。","","150","numeric_em","{""answer_format"": ""答案：[数字]""}","rate_counting","ready","True","1","90","rw-a1-026","gsm8k-train-00025","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-027","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","一家文创店给企业客户批量采购笔记本，单价 54 元，共 5 本；每本可减 7 元。店员另外提到当天背景音乐换过三次，这与计算无关。请先列出推理步骤，最后一行输出 `答案：[数字]`。","","235","numeric_em","{""answer_format"": ""答案：[数字]""}","profit_discount","ready","True","1","90","rw-a1-027","gsm8k-train-00026","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-028","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一条步道第一段长 42 米，第二段比第一段多 6 米，这两段路线一共要重复走 4 次。天气预报说傍晚有风，这与结果无关。请先写详细推理，最后一行写 `答案：[数字]`。","","192","numeric_em","{""answer_format"": ""答案：[数字]""}","distance_repeat","ready","True","1","90","rw-a1-028","gsm8k-train-00027","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-029","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","会场原本按 10 行、每行 10 个座位排布，后因摄像机机位占用了 5 个座位。主持人更换了开场词，这与计算无关。请写出推理步骤，并在最后一行输出 `答案：[数字]`。","","95","numeric_em","{""answer_format"": ""答案：[数字]""}","grid_subtract","ready","True","1","90","rw-a1-029","gsm8k-train-00028","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-030","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一家订阅服务连续 6 周新增用户数构成等差数列，第一周新增 49 人，每周比前一周多 4 人。客服部门同时更换了工单标签，但这与计算无关。请先推理，最后一行写 `答案：[数字]`。","","354","numeric_em","{""answer_format"": ""答案：[数字]""}","sequence_sum","ready","True","1","90","rw-a1-030","gsm8k-train-00029","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-031","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","某仓储中心上午处理了 38 托盘货物，每托盘有 5 个箱子；下午又临时补发了 2 批急单，每批 6 箱。搬运机器人在中途还做过一次自检，这条信息与计算无关。请先写出推理步骤，最后一行严格写成 `答案：[数字]`。","","202","numeric_em","{""answer_format"": ""答案：[数字]""}","rate_counting","ready","True","1","90","rw-a1-031","gsm8k-train-00030","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-032","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","一家文创店给企业客户批量采购笔记本，单价 59 元，共 5 本；每本可减 8 元。店员另外提到当天背景音乐换过三次，这与计算无关。请先列出推理步骤，最后一行输出 `答案：[数字]`。","","255","numeric_em","{""answer_format"": ""答案：[数字]""}","profit_discount","ready","True","1","90","rw-a1-032","gsm8k-train-00031","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-033","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一条步道第一段长 47 米，第二段比第一段多 3 米，这两段路线一共要重复走 4 次。天气预报说傍晚有风，这与结果无关。请先写详细推理，最后一行写 `答案：[数字]`。","","200","numeric_em","{""answer_format"": ""答案：[数字]""}","distance_repeat","ready","True","1","90","rw-a1-033","gsm8k-train-00032","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-034","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","会场原本按 9 行、每行 10 个座位排布，后因摄像机机位占用了 6 个座位。主持人更换了开场词，这与计算无关。请写出推理步骤，并在最后一行输出 `答案：[数字]`。","","84","numeric_em","{""answer_format"": ""答案：[数字]""}","grid_subtract","ready","True","1","90","rw-a1-034","gsm8k-train-00033","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-035","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一家订阅服务连续 5 周新增用户数构成等差数列，第一周新增 54 人，每周比前一周多 5 人。客服部门同时更换了工单标签，但这与计算无关。请先推理，最后一行写 `答案：[数字]`。","","320","numeric_em","{""answer_format"": ""答案：[数字]""}","sequence_sum","ready","True","1","90","rw-a1-035","gsm8k-train-00034","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-036","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","某仓储中心上午处理了 43 托盘货物，每托盘有 6 个箱子；下午又临时补发了 4 批急单，每批 6 箱。搬运机器人在中途还做过一次自检，这条信息与计算无关。请先写出推理步骤，最后一行严格写成 `答案：[数字]`。","","282","numeric_em","{""answer_format"": ""答案：[数字]""}","rate_counting","ready","True","1","90","rw-a1-036","gsm8k-train-00035","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-037","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","一家文创店给企业客户批量采购笔记本，单价 64 元，共 5 本；每本可减 5 元。店员另外提到当天背景音乐换过三次，这与计算无关。请先列出推理步骤，最后一行输出 `答案：[数字]`。","","295","numeric_em","{""answer_format"": ""答案：[数字]""}","profit_discount","ready","True","1","90","rw-a1-037","gsm8k-train-00036","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-038","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一条步道第一段长 52 米，第二段比第一段多 4 米，这两段路线一共要重复走 4 次。天气预报说傍晚有风，这与结果无关。请先写详细推理，最后一行写 `答案：[数字]`。","","224","numeric_em","{""answer_format"": ""答案：[数字]""}","distance_repeat","ready","True","1","90","rw-a1-038","gsm8k-train-00037","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-039","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","会场原本按 8 行、每行 10 个座位排布，后因摄像机机位占用了 7 个座位。主持人更换了开场词，这与计算无关。请写出推理步骤，并在最后一行输出 `答案：[数字]`。","","73","numeric_em","{""answer_format"": ""答案：[数字]""}","grid_subtract","ready","True","1","90","rw-a1-039","gsm8k-train-00038","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-040","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一家订阅服务连续 4 周新增用户数构成等差数列，第一周新增 59 人，每周比前一周多 6 人。客服部门同时更换了工单标签，但这与计算无关。请先推理，最后一行写 `答案：[数字]`。","","272","numeric_em","{""answer_format"": ""答案：[数字]""}","sequence_sum","ready","True","1","90","rw-a1-040","gsm8k-train-00039","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-041","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","某仓储中心上午处理了 48 托盘货物，每托盘有 3 个箱子；下午又临时补发了 3 批急单，每批 6 箱。搬运机器人在中途还做过一次自检，这条信息与计算无关。请先写出推理步骤，最后一行严格写成 `答案：[数字]`。","","162","numeric_em","{""answer_format"": ""答案：[数字]""}","rate_counting","ready","True","1","90","rw-a1-041","gsm8k-train-00040","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-042","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","一家文创店给企业客户批量采购笔记本，单价 69 元，共 5 本；每本可减 6 元。店员另外提到当天背景音乐换过三次，这与计算无关。请先列出推理步骤，最后一行输出 `答案：[数字]`。","","315","numeric_em","{""answer_format"": ""答案：[数字]""}","profit_discount","ready","True","1","90","rw-a1-042","gsm8k-train-00041","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-043","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一条步道第一段长 57 米，第二段比第一段多 5 米，这两段路线一共要重复走 4 次。天气预报说傍晚有风，这与结果无关。请先写详细推理，最后一行写 `答案：[数字]`。","","248","numeric_em","{""answer_format"": ""答案：[数字]""}","distance_repeat","ready","True","1","90","rw-a1-043","gsm8k-train-00042","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-044","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","会场原本按 7 行、每行 10 个座位排布，后因摄像机机位占用了 8 个座位。主持人更换了开场词，这与计算无关。请写出推理步骤，并在最后一行输出 `答案：[数字]`。","","62","numeric_em","{""answer_format"": ""答案：[数字]""}","grid_subtract","ready","True","1","90","rw-a1-044","gsm8k-train-00043","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-045","QB-v1.2","A1","math_reasoning","single_turn","hard","capability","一家订阅服务连续 6 周新增用户数构成等差数列，第一周新增 64 人，每周比前一周多 3 人。客服部门同时更换了工单标签，但这与计算无关。请先推理，最后一行写 `答案：[数字]`。","","429","numeric_em","{""answer_format"": ""答案：[数字]""}","sequence_sum","ready","True","1","90","rw-a1-045","gsm8k-train-00044","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-046","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","某仓储中心上午处理了 53 托盘货物，每托盘有 4 个箱子；下午又临时补发了 2 批急单，每批 6 箱。搬运机器人在中途还做过一次自检，这条信息与计算无关。请先写出推理步骤，最后一行严格写成 `答案：[数字]`。","","224","numeric_em","{""answer_format"": ""答案：[数字]""}","rate_counting","ready","True","1","90","rw-a1-046","gsm8k-train-00045","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-047","QB-v1.2","A1","math_reasoning","single_turn","easy","capability","一家文创店给企业客户批量采购笔记本，单价 74 元，共 5 本；每本可减 7 元。店员另外提到当天背景音乐换过三次，这与计算无关。请先列出推理步骤，最后一行输出 `答案：[数字]`。","","335","numeric_em","{""answer_format"": ""答案：[数字]""}","profit_discount","ready","True","1","90","rw-a1-047","gsm8k-train-00046","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-048","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","一条步道第一段长 62 米，第二段比第一段多 6 米，这两段路线一共要重复走 4 次。天气预报说傍晚有风，这与结果无关。请先写详细推理，最后一行写 `答案：[数字]`。","","272","numeric_em","{""answer_format"": ""答案：[数字]""}","distance_repeat","ready","True","1","90","rw-a1-048","gsm8k-train-00047","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-049","QB-v1.2","A1","math_reasoning","single_turn","medium","capability","会场原本按 6 行、每行 10 个座位排布，后因摄像机机位占用了 5 个座位。主持人更换了开场词，这与计算无关。请写出推理步骤，并在最后一行输出 `答案：[数字]`。","","55","numeric_em","{""answer_format"": ""答案：[数字]""}","grid_subtract","ready","True","1","90","rw-a1-049","gsm8k-train-00048","Privateized A1/math_reasoning item derived from GSM8K.",""
"A1-050","QB-v1.2","A1","math_reasoning","single_turn","hard","capability","一家订阅服务连续 5 周新增用户数构成等差数列，第一周新增 69 人，每周比前一周多 4 人。客服部门同时更换了工单标签，但这与计算无关。请先推理，最后一行写 `答案：[数字]`。","","385","numeric_em","{""answer_format"": ""答案：[数字]""}","sequence_sum","ready","True","1","90","rw-a1-050","gsm8k-train-00049","Privateized A1/math_reasoning item derived from GSM8K.",""
